,Official Core Consumer Price Index,Energy Price Index,Food Price Index,Headline Consumer Price Index,Producer Price Index,Petrol,Diesel
2020-06-01,0.004495504495504732,0.028787878787878807,-0.015452538631346546,0.005812987875768116,0.00487523438626869,0.14519132576440147,0.1461923346342437
2020-07-01,0.0061605061605065625,0.04545454545454547,-0.00509424350483989,0.007473841554559213,0.007197461416414308,0.08684047175667317,0.08658861202841953
2020-08-01,-0.015151515151515249,-0.04696969696969697,-0.007641365257259003,-0.011792061119415553,-0.017669118707630438,-0.0120191826355098,-0.0033943760632442754
2020-09-01,0.00849150849150837,0.043939393939393945,-0.005264051621667654,0.0076399269224382005,0.024852156353670996,0.10623836126629382,0.11900230161112772
2020-10-01,0.002331002331002141,0.07121212121212114,0.013584649346238709,0.0031556219897029836,0.023654983412664254,0.035312668949360526,0.0246842789952966
2020-11-01,-0.00516150516150482,-0.051515151515151514,-0.017999660383766103,-0.0043182195648565624,0.005394490119717266,-0.006803027572535536,-0.03486440508355858
2020-12-01,0.005827505827505908,0.054545454545454564,-0.013075224995754753,0.006809500083042708,0.02198182604932908,0.04282019449617196,0.06759198105340455
2021-01-01,0.00033300033299998866,-0.04090909090909092,0.017999660383766103,0.0034877927254607366,0.0028847540747151124,0.32461704811677816,0.296897828479936
2021-02-01,-0.005328005328005148,-0.0045454545454544915,0.005264051621667543,-0.0023251951503070467,0.002754940141353024,0.042945342170428114,0.05800293538810469
2021-03-01,0.002664002664002574,0.09393939393939388,-0.013414841229410501,0.00680950008304293,-0.0005481032741957437,0.025117972540931177,0.014746989559358048
2021-04-01,0.0038295038295037553,0.19090909090909094,0.023773136355917712,0.012622487958810713,0.03318909562959749,0.19153167404203686,0.1339447613329332
2021-05-01,0.01065601065601074,0.08787878787878795,-0.01256580064527102,0.009134695233349865,0.0075147843646329315,-0.01164073606856142,0.005884118883218159
2021-06-01,0.004495504495504399,-0.00454545454545463,0.019358125318390207,0.0011625975751536899,-0.013140054810327872,-0.010234743664190304,-0.0009686780746521739
2021-07-01,-0.008325008325008598,-0.1378787878787878,0.0006792324673123851,-0.009632951336987383,0.004904081927015969,-0.15865120842594294,-0.14401948030287903
2021-08-01,0.0184815184815188,0.2166666666666666,0.022414671421293608,0.01727287825942536,0.016270012981393633,-0.03903339273676237,-0.03447646686013439
2021-09-01,-0.006493506493506551,-0.10303030303030303,0.008660213958227359,-0.005979073243647437,0.01854896870041811,-0.07952784285456854,-0.07838687080956741
2021-10-01,0.00499500499500527,0.07424242424242422,0.008830022075055233,0.014449427005480797,-0.006750324534833374,-0.06245936872175811,-0.03583208245772007
2021-11-01,0.007492507492507294,0.12575757575757568,0.01918831720156211,0.00863643912971268,0.038179720178854515,0.10360825774413779,0.09218853197238064
2021-12-01,-0.00033300033300043275,-0.06969696969696959,0.026829682458821447,-0.0013286829430326774,-0.04870907255156476,-0.13877074948439105,-0.12864805363754686
2022-01-01,-0.0006660006660006434,-0.07424242424242417,-0.006792324673119299,-0.007141670818800905,0.014495889225443204,0.05505396367713877,0.10446712698889257
2022-02-01,0.005827505827505908,0.0575757575757575,0.004415011037527616,0.005314731772130932,0.007211885186787947,-0.14337551644273633,-0.10751592781613767
2022-03-01,0.004995004995004937,-0.013636363636363502,0.0073017490236031435,0.0064773293472844,0.031198615318044354,0.12181774493902861,0.2070089062343639
2022-04-01,0.0006660006660005324,0.09848484848484829,0.00356597045338769,0.024580634446105254,0.06714265108899442,0.10977253158727282,0.12459321525067518
2022-05-01,-0.009990009990009874,-0.1393939393939393,0.023093903888605993,-0.008470353761833582,-0.015505553151593632,-0.15439418513846348,-0.1021675172620834
2022-06-01,-0.005494505494505586,-0.06363636363636377,0.00611309220580758,-0.0028234512539445644,-0.003807875378623593,0.2272982118900304,0.04266686680676446
2022-07-01,-0.0006660006660001994,0.07727272727272744,0.037527593818984295,0.0013286829430328995,-0.01929900475984425,-0.2958090546845277,-0.2613696254044487
2022-08-01,-0.0011655011655015146,-0.24696969696969706,-0.012395992528442923,-0.012622487958810713,-0.02228472522717473,0.04160976619077095,0.04743687247739942
2022-09-01,-0.001831501831501825,-0.0015151515151513584,0.006282900322635232,-0.007141670818801016,-0.037718159526900275,-0.29334080882107505,-0.2116788418559648
2022-10-01,-0.0033300033300035503,-0.062121212121212244,0.012056376294787174,0.00880252449759178,-0.03913168902351083,-0.10610286805096705,-0.11916241368958264
2022-11-01,-0.006160506160505896,-0.21060606060606046,-0.0171506197996264,-0.013452914798206095,-0.06342131833261189,0.11207725115636513,0.11528870209146364
2022-12-01,-0.012987012987012991,-0.04393939393939411,-0.04839531329597546,-0.010795548912140962,0.00119717294100663,-0.2409703450071095,-0.21759131391974307
